"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","gene_symbol","classification"
"ENSG00000168243.11",2180.44340089964,-0.831219135682055,0.235070746309332,-3.53628358675358,0.00040579882846668,0.01102162850686,"ENSG00000168243","GNG4","Downregulated"
"ENSG00000168256.18",2356.0885474822,-0.452930054299745,0.100062156442854,-4.52647969488144,5.99743589317128e-06,0.000668524592032494,"ENSG00000168256","NKIRAS2","Downregulated"
"ENSG00000168268.11",4700.714068548,-0.659711959990788,0.163411723587158,-4.03713186536242,5.41086581499419e-05,0.00299787713698094,"ENSG00000168268","NT5DC2","Downregulated"
"ENSG00000168300.14",1091.6165010836,0.362935333688953,0.105090551812787,3.45353954671119,0.000553281174011451,0.0134115893312315,"ENSG00000168300","PCMTD1","Upregulated"
"ENSG00000168348.4",11.1281819570477,-1.26267941573821,0.309152398218515,-4.073022703661,4.64068986301383e-05,0.00267987033906079,"ENSG00000168348","INSM2","Downregulated"
"ENSG00000168398.7",356.303607911014,0.866031458756475,0.296779296605092,2.91963597123075,0.00350440479032704,0.0439112317751593,"ENSG00000168398","BDKRB2","Upregulated"
"ENSG00000168405.17",207.572811084527,0.625765960840519,0.197250879692677,3.1724845260697,0.00151140613431219,0.0258525458855396,"ENSG00000168405","CMAHP","Upregulated"
"ENSG00000168447.11",275.782615996417,-1.12701822245574,0.327773248538182,-3.4475320616875,0.000565733256213236,0.0135925574419502,"ENSG00000168447","SCNN1B","Downregulated"
"ENSG00000168491.10",27.4949071131713,0.865593035188345,0.193251811798406,4.47473372543174,7.65065965641541e-06,0.000793550875644399,"ENSG00000168491","CCDC110","Upregulated"
"ENSG00000168496.4",1427.80982362495,-0.459084254731427,0.14238197789694,-3.22433798171571,0.00126264281668103,0.0231135460921475,"ENSG00000168496","FEN1","Downregulated"
"ENSG00000168589.15",75.0456808227453,1.48435026303802,0.291560854818092,5.0929014985561,3.52624923996755e-07,0.000100434357289243,"ENSG00000168589","DYNLRB2","Upregulated"
"ENSG00000168658.19",132.929565908197,0.717563858869282,0.232602159871886,3.08444807326799,0.00203930205653571,0.0313905462054533,"ENSG00000168658","VWA3B","Upregulated"
"ENSG00000168679.18",1345.22537573085,0.660239498219957,0.192467888666172,3.43040726826036,0.000602675930007386,0.0141735198127619,"ENSG00000168679","SLC16A4","Upregulated"
"ENSG00000168710.18",20109.6092615302,0.563566376939338,0.195562553455961,2.88178955065513,0.00395423737732496,0.0471442575582858,"ENSG00000168710","AHCYL1","Upregulated"
"ENSG00000168724.17",955.277206730314,0.392846553309328,0.0862064670638215,4.55703269778625,5.18813500595914e-06,0.00060597093405367,"ENSG00000168724","DNAJC21","Upregulated"
"ENSG00000168734.14",3997.59161521612,0.462782478785001,0.161827777935952,2.85972164257405,0.00424013004002496,0.0489368503663263,"ENSG00000168734","PKIG","Upregulated"
"ENSG00000168843.14",33.3666310012502,1.19721017916648,0.311464033022233,3.847031855991,0.000119557429328706,0.00498599376692803,"ENSG00000168843","FSTL5","Upregulated"
"ENSG00000168890.14",980.159834367186,0.301177716919309,0.100632459498088,2.99282461687738,0.00276408540364741,0.0376561112350602,"ENSG00000168890","TMEM150A","Upregulated"
"ENSG00000168918.14",1949.44609885639,0.643005244126864,0.185100257890653,3.47382826107388,0.000513089324529875,0.0127676210755422,"ENSG00000168918","INPP5D","Upregulated"
"ENSG00000168938.6",665.675672969095,0.609076539976356,0.172472366479815,3.53146369926544,0.000413266581605803,0.0111844344640767,"ENSG00000168938","PPIC","Upregulated"
"ENSG00000169064.13",83.1778950162504,1.39922077907088,0.314310751303031,4.46057628376848,8.17395568216545e-06,0.000819719267992411,"ENSG00000169064","ZBBX","Upregulated"
"ENSG00000169071.15",137.148903697637,1.10831878310712,0.315479793052164,3.51854497539707,0.000433920257433368,0.0114436128044071,"ENSG00000169071","ROR2","Upregulated"
"ENSG00000169126.16",45.089361165275,1.14395688335466,0.319539084516404,3.58316536480613,0.000339455556363718,0.00969388081672961,"ENSG00000169126","ODAD2","Upregulated"
"ENSG00000169252.6",96.8067924843336,0.626909199679426,0.206451960439971,3.03683303342065,0.00239077844369018,0.0345828925019521,"ENSG00000169252","ADRB2","Upregulated"
"ENSG00000169427.8",76.7363922509866,-1.01703063578703,0.320657205921073,-3.17703265561332,0.00148790281271765,0.0255965380604353,"ENSG00000169427","KCNK9","Downregulated"
"ENSG00000169436.17",1342.48677341625,0.964340354093536,0.292754399310956,3.29583169551821,0.000981307847273439,0.0196453915009382,"ENSG00000169436","COL22A1","Upregulated"
"ENSG00000169439.12",4172.03585884324,0.789103019305443,0.221362948792074,3.56489852826571,0.000363996984602369,0.0102099621920505,"ENSG00000169439","SDC2","Upregulated"
"ENSG00000169570.10",328.358847664757,0.327431946938842,0.114058016374826,2.8707925026917,0.00409444192473061,0.0480957940806435,"ENSG00000169570","DTWD2","Upregulated"
"ENSG00000169583.13",22.8810910872889,0.713610559507261,0.214929631695839,3.32015114484014,0.000899687243717377,0.018566498281394,"ENSG00000169583","CLIC3","Upregulated"
"ENSG00000169598.17",306.227079184181,-0.453691375916894,0.0995849637889575,-4.55572908777528,5.22041845004814e-06,0.00060597093405367,"ENSG00000169598","DFFB","Downregulated"
"ENSG00000169607.13",497.209013653683,-0.602707196466282,0.187144624589144,-3.2205322570583,0.00127952792319507,0.0232752189175802,"ENSG00000169607","CKAP2L","Downregulated"
"ENSG00000169621.10",97.306978376031,0.455163199298809,0.150283722989483,3.02844701918464,0.00245814175496633,0.0350153826711,"ENSG00000169621","APLF","Upregulated"
"ENSG00000169679.15",966.849438109038,-0.575940341007897,0.174092892032228,-3.3082385649762,0.000938847962163935,0.0190507839119056,"ENSG00000169679","BUB1","Downregulated"
"ENSG00000169727.12",5848.57080225292,-0.2695695134684,0.0887123252432169,-3.03869492797586,0.00237605332689887,0.0345183909917939,"ENSG00000169727","GPS1","Downregulated"
"ENSG00000169750.9",813.545418585133,-0.643402380057404,0.196711895878065,-3.27079060778186,0.00107247287536456,0.0208683317117498,"ENSG00000169750","RAC3","Downregulated"
"ENSG00000169951.10",362.103963686223,-0.297892496406436,0.0923605413765608,-3.2252677634482,0.00125854898216724,0.0230889748440397,"ENSG00000169951","ZNF764","Downregulated"
"ENSG00000169967.16",1704.49254685272,0.238463006230562,0.0760367973159029,3.13614894161891,0.00171182243377915,0.0281179184068162,"ENSG00000169967","MAP3K2","Upregulated"
"ENSG00000169972.12",429.237497166785,-0.472816417664251,0.132990001398959,-3.55529116499311,0.000377560737102383,0.0104535168070314,"ENSG00000169972","PUSL1","Downregulated"
"ENSG00000170175.11",850.447268759774,0.353980922318897,0.123790106011586,2.85950095599653,0.00424308139318667,0.0489368503663263,"ENSG00000170175","CHRNB1","Upregulated"
"ENSG00000170374.6",5.15704750721967,0.982819184827532,0.297170020183952,3.29901861203639,0.000970234781832334,0.0194728848281409,"ENSG00000170374","SP7","Upregulated"
"ENSG00000170382.12",1939.41036195511,-0.856510898762906,0.244463194362021,-3.50399574814321,0.000458332675768227,0.0118825440600819,"ENSG00000170382","LRRN2","Downregulated"
"ENSG00000170385.10",1868.64310118022,0.402793772331115,0.106860097841597,3.76936645058232,0.000163662451062534,0.00602137250933751,"ENSG00000170385","SLC30A1","Upregulated"
"ENSG00000170476.16",25.1722043555449,1.50935938691279,0.309593155039605,4.88147376435453,1.05295933677116e-06,0.000210486571420555,"ENSG00000170476","MZB1","Upregulated"
"ENSG00000170571.12",482.740302188444,0.789131263690076,0.225460938648512,3.50024007026958,0.000464839323721931,0.0119641262848087,"ENSG00000170571","EMB","Upregulated"
"ENSG00000170632.14",2132.4947642562,0.406902717291926,0.133134608998857,3.05632390816273,0.00224069052988057,0.0331637132656468,"ENSG00000170632","ARMC10","Upregulated"
"ENSG00000170689.10",22.8787665970045,1.21219838720035,0.295545518435266,4.21615378453192,2.48504327339442e-05,0.00176992927678698,"ENSG00000170689","HOXB9","Upregulated"
"ENSG00000170734.12",1115.34384771605,-0.523977741650209,0.139422675453399,-3.75819845363989,0.000171141124629823,0.00619766500244595,"ENSG00000170734","POLH","Downregulated"
"ENSG00000170836.12",898.014614844286,-0.310199343451509,0.0954844948768016,-3.24870224171894,0.0011593276329116,0.0218219956515093,"ENSG00000170836","PPM1D","Downregulated"
"ENSG00000170915.9",2917.80102998855,0.644113600578784,0.182684333753467,3.52585338482802,0.000422120588906533,0.0113112474158735,"ENSG00000170915","PAQR8","Upregulated"
"ENSG00000171017.11",4.45014570909177,0.943407442734086,0.329448285191289,2.8538963705124,0.00431866162545981,0.0494560160596162,"ENSG00000171017","LRRC8E","Upregulated"
"ENSG00000171100.15",929.945401825478,0.347523770487455,0.11997655282582,2.89656336204235,0.00377274447290768,0.0456933688121243,"ENSG00000171100","MTM1","Upregulated"
"ENSG00000171115.4",479.980698188278,0.58359250914548,0.189342424316067,3.08233168425821,0.00205385844957074,0.031519105519643,"ENSG00000171115","GIMAP8","Upregulated"
"ENSG00000171155.8",970.703823886984,0.38667175658424,0.131579725894044,2.93869394947652,0.00329598364469513,0.0421629989702148,"ENSG00000171155","C1GALT1C1","Upregulated"
"ENSG00000171174.15",160.481798758917,0.628045690020739,0.148383887760598,4.23245141876311,2.31157855095178e-05,0.00168465670274975,"ENSG00000171174","RBKS","Upregulated"
"ENSG00000171236.10",51.9756517394677,0.9565406801667,0.281746129279871,3.39589227457409,0.000684052760761017,0.0154802430425804,"ENSG00000171236","LRG1","Upregulated"
"ENSG00000171243.8",29.8666457524593,1.0013470634327,0.286120521124008,3.50264085183779,0.000460670148127352,0.0119103668942062,"ENSG00000171243","SOSTDC1","Upregulated"
"ENSG00000171316.12",1873.77770431928,-0.66945964820921,0.210966415968709,-3.17331740884407,0.00150707663657173,0.02580793429332,"ENSG00000171316","CHD7","Downregulated"
"ENSG00000171346.16",3.2419534421981,1.30065987603891,0.336628387247752,3.84819258890578,0.00011899249375163,0.0049735650282027,"ENSG00000171346","KRT15","Upregulated"
"ENSG00000171365.17",411.577433079659,0.669962321410356,0.117199562084607,2.89188095726201,0.00382943014773446,0.0461005078647163,"ENSG00000171365","CLCN5","Upregulated"
"ENSG00000171428.15",137.023040624428,0.670422937685365,0.197888273879472,3.38818712261886,0.000703562473811063,0.0157906592643898,"ENSG00000171428","NAT1","Upregulated"
"ENSG00000171435.14",48.2068439668716,1.09748617622688,0.314215769486679,3.49745337403789,0.000469722813677768,0.0120381526223315,"ENSG00000171435","KSR2","Upregulated"
"ENSG00000171462.15",62.7239737756174,-0.648779541314744,0.202295578821474,-3.20677325602019,0.00134232752361415,0.0240871877890905,"ENSG00000171462","DLK2","Downregulated"
"ENSG00000171488.15",666.580879188937,0.36436184480692,0.110411412076618,3.30008286308961,0.000966562849026882,0.019468294839871,"ENSG00000171488","LRRC8C","Upregulated"
"ENSG00000171517.6",6.6921605787682,1.08866972066883,0.331300967614062,3.29213027968151,0.000994315392369419,0.0197840391773039,"ENSG00000171517","LPAR3","Upregulated"
"ENSG00000171522.6",273.972362839451,0.722719327082011,0.250655857488054,2.88361746274588,0.00393135997622595,0.0469274796525219,"ENSG00000171522","PTGER4","Upregulated"
"ENSG00000171552.14",4184.27518631129,0.370681963464296,0.119715260420699,3.09636344784412,0.00195910072054101,0.0306915543915476,"ENSG00000171552","BCL2L1","Upregulated"
"ENSG00000171606.18",1067.9123102711,-0.505117010149596,0.131364314648515,-3.84512287712768,0.000120492043896506,0.00500576904107791,"ENSG00000171606","ZNF274","Downregulated"
"ENSG00000171695.10",59.0319461595523,-0.964983349290467,0.305421238981956,-3.16165558659098,0.00156874988155285,0.0264825055864475,"ENSG00000171695","LKAAEAR1","Downregulated"
"ENSG00000171757.17",346.885942802419,0.74242845865288,0.198788533565134,3.73477415632083,0.000187883717637286,0.00660456421260729,"ENSG00000171757","LRRC34","Upregulated"
"ENSG00000171786.6",91.6247653449888,-1.14364772536401,0.286410837497047,-3.994035322156,6.49581800831084e-05,0.00337568636012479,"ENSG00000171786","NHLH1","Downregulated"
"ENSG00000171793.16",1457.10961005353,-0.440532685098491,0.118409786503195,-3.72040417682667,0.000198904200794975,0.00682396162567201,"ENSG00000171793","CTPS1","Downregulated"
"ENSG00000171798.18",718.847149331473,0.995224064232628,0.203774016333041,4.88390315023818,1.04006175235521e-06,0.000209303702311215,"ENSG00000171798","KNDC1","Upregulated"
"ENSG00000171811.14",139.251327010441,0.71058930223419,0.201423839496405,3.52719219924322,0.000419991769117221,0.0112642694069588,"ENSG00000171811","CFAP46","Upregulated"
"ENSG00000171824.14",2104.0559082545,-0.345402015512794,0.112963463826946,-3.05762938971152,0.00223095303993663,0.0331482474511314,"ENSG00000171824","EXOSC10","Downregulated"
"ENSG00000171860.5",1784.69020732676,0.602227624666675,0.204248547059438,2.94855251820608,0.00319265887891735,0.0414423707724401,"ENSG00000171860","C3AR1","Upregulated"
"ENSG00000171867.17",10651.2934693852,1.07721961156448,0.0683992852805089,15.748955091527,6.98255344584512e-56,2.09371865073666e-51,"ENSG00000171867","PRNP","Upregulated"
"ENSG00000171873.8",211.669990881112,0.836143076105227,0.285018998409491,2.93400392248814,0.00334619979589989,0.0426779246618708,"ENSG00000171873","ADRA1D","Upregulated"
"ENSG00000171885.18",55765.1432025419,0.842093883158268,0.218587483163193,3.85258175744805,0.000116878932877008,0.00492221180100714,"ENSG00000171885","AQP4","Upregulated"
"ENSG00000171889.5",33.2314203037988,1.11106172462428,0.343158058166313,3.25173986017623,0.00114700949295081,0.0216991038776846,"ENSG00000171889","MIR31HG","Upregulated"
"ENSG00000171903.16",279.064318815296,0.90651141181225,0.231229778996112,3.92051439126164,8.83601588485055e-05,0.00411273314960871,"ENSG00000171903","CYP4F11","Upregulated"
"ENSG00000171928.14",710.27864883311,0.346611748892007,0.105191486331404,3.29501182253932,0.00098417539169999,0.0196605590407223,"ENSG00000171928","TVP23B","Upregulated"
"ENSG00000171956.7",11.2373308089939,0.411415595795335,0.348775483035437,3.07173526668093,0.00212818379519051,0.0323106790373607,"ENSG00000171956","FOXB1","Upregulated"
"ENSG00000172009.15",3042.57367985843,-0.383339103320062,0.11910259591564,-3.21855466810731,0.00128838408795816,0.0233851070686595,"ENSG00000172009","THOP1","Downregulated"
"ENSG00000172116.23",40.1217166500446,1.13576857714585,0.287644929659304,3.95380414303426,7.69183802647663e-05,0.00379888992501873,"ENSG00000172116","CD8B","Upregulated"
"ENSG00000172137.19",114.351494282317,0.937125695953544,0.286542545211627,3.27187753980009,0.00106835840483199,0.0208152870493095,"ENSG00000172137","CALB2","Upregulated"
"ENSG00000172244.9",140.626005355438,-0.496752868871103,0.154810880829062,-3.20866191176053,0.00133354200647985,0.0240014674943265,"ENSG00000172244","C5orf34","Downregulated"
"ENSG00000172273.13",1026.35342633337,-0.227324799385834,0.0704778467719354,-3.22546153399817,0.00125769735391379,0.0230889748440397,"ENSG00000172273","HINFP","Downregulated"
"ENSG00000172296.13",235.329331777883,1.03208279877479,0.20910531424948,4.93527498718907,8.00379088948078e-07,0.000173761590760918,"ENSG00000172296","SPTLC3","Upregulated"
"ENSG00000172361.6",120.165077582164,0.729486081466056,0.209002151693616,3.48971129538159,0.000483542627655276,0.0122665191964834,"ENSG00000172361","CFAP53","Upregulated"
"ENSG00000172382.10",196.313742771563,-0.426288078950145,0.141408800282422,-3.01447625649778,0.00257423359339033,0.0359419132375223,"ENSG00000172382","PRSS27","Downregulated"
"ENSG00000172403.11",505.166420029812,0.674715762312181,0.205935634943435,3.27627708102652,0.00105185311514482,0.0205856131645273,"ENSG00000172403","SYNPO2","Upregulated"
"ENSG00000172687.13",551.114466931146,-0.565051830795107,0.183138352141554,-3.08533145320363,0.00203325427277213,0.031329460107437,"ENSG00000172687","ZNF738","Downregulated"
"ENSG00000172765.17",1619.37756154812,-0.38580872095756,0.127904386890756,-3.01638454527522,0.00255808614867136,0.0358430902653788,"ENSG00000172765","TMCC1","Downregulated"
"ENSG00000172771.12",124.679128151367,1.37451254524035,0.28500628081932,4.82472455908196,1.40196880145946e-06,0.000251724757555461,"ENSG00000172771","EFCAB12","Upregulated"
"ENSG00000172794.20",163.077400241026,0.637343409621492,0.161633548548128,3.94304493078134,8.045357532511e-05,0.0038774663883891,"ENSG00000172794","RAB37","Upregulated"
"ENSG00000172986.13",219.615076983053,0.777453352046774,0.225716713859366,3.44431850880033,0.000572500847376919,0.0137112123870582,"ENSG00000172986","GXYLT2","Upregulated"
"ENSG00000173013.6",125.45250651653,0.738282392043039,0.202237444970766,3.65001364250631,0.000262226381144476,0.00824260314066248,"ENSG00000173013","CCDC96","Upregulated"
"ENSG00000173068.18",252.115587781304,1.17423646544858,0.276209034086121,4.2531652677008,2.1076990329675e-05,0.00157367246561888,"ENSG00000173068","BNC2","Upregulated"
"ENSG00000173077.16",33.5421264018292,0.674588159296631,0.230899858753641,2.92014519934122,0.00349868332880296,0.0438578677316709,"ENSG00000173077","DELEC1","Upregulated"
"ENSG00000173258.13",851.331189340481,0.555650611312528,0.177539373711975,3.1296953191478,0.00174987696956306,0.0285097428294218,"ENSG00000173258","ZNF483","Upregulated"
"ENSG00000173273.16",4109.00102230555,-0.423292586414203,0.145515049716757,-2.90892357974037,0.00362675501219534,0.0448138816211375,"ENSG00000173273","TNKS","Downregulated"
