"","gene1","gene2","correlation","pvalue"
"9041","PRNP","WAPL",0.0251805679271257,0.00470169053835492
"9042","PRNP","RP11-77P6.2",0.0432938909994598,1.16371708986859e-06
"9043","PRNP","RP11-359E3.4",0.019590453975242,0.0278705901215646
"9044","PRNP","BMPR1A",0.0477684936008067,8.10644005879987e-08
"9045","PRNP","ADIRF",0.103964499569568,1.25945644899152e-31
"9046","PRNP","GLUD1",0.116020452264235,5.10759386548675e-39
"9047","PRNP","FAM35A",0.0340568383063926,0.00013143601250699
"9048","PRNP","NUTM2A-AS1",0.0136057383065375,0.126706287210765
"9049","PRNP","LINC00863",0.0348718243232253,9.02880122468261e-05
"9050","PRNP","MINPP1",0.0342232634254724,0.000121812922836363
"9051","PRNP","ATAD1",0.0475315434794681,9.39246358021252e-08
"9052","PRNP","PTEN",0.015511504963614,0.0816549735431634
"9053","PRNP","ANKRD22",-0.00432604950327256,0.627271206544577
"9054","PRNP","STAMBPL1",0.0327707482187279,0.000233896541837645
"9055","PRNP","ACTA2",0.0545879034194427,8.69536409460113e-10
"9056","PRNP","FAS",0.0490083318626848,3.70950500771207e-08
"9057","PRNP","CH25H",0.0663790181958977,8.73076434169033e-14
"9058","PRNP","LIPA",0.053492067758745,1.87346902661392e-09
"9059","PRNP","RP11-149I23.3",0.0387171409037545,1.37786273112463e-05
"9060","PRNP","IFIT2",0.0155613840486386,0.0806784906988415
"9061","PRNP","IFIT3",0.0293737300073454,0.000974773560411218
"9062","PRNP","IFIT1",0.0037049731978334,0.677513269283126
"9063","PRNP","IFIT5",0.0171371460140844,0.0543963854385305
"9064","PRNP","PANK1",0.0133125327558126,0.135095825900736
"9065","PRNP","KIF20B",0.00826882950109517,0.353337844422097
"9066","PRNP","LINC00865",0.020485750817503,0.0214695172170312
"9067","PRNP","RPP30",0.0560616707649973,3.02513556614038e-10
"9068","PRNP","RP11-236B18.5",0.0679091227983177,2.32693437887212e-14
"9069","PRNP","PCGF5",0.0534214871998469,1.96741336696338e-09
"9070","PRNP","HECTD2",0.00843047092161451,0.344006557277229
"9071","PRNP","PPP1R3C",0.0249668767012241,0.00506618607175076
"9072","PRNP","TNKS2-AS1",0.0122303943881581,0.169805828362381
"9073","PRNP","TNKS2",0.0346885987462824,9.830986637414e-05
"9074","PRNP","FGFBP3",0.0297510744003312,0.000837511447871012
"9075","PRNP","RP11-402D21.2",0.00473263596927973,0.595274357067108
"9076","PRNP","BTAF1",-0.00718835908905605,0.419750776783315
"9077","PRNP","CPEB3",-0.0284248234525382,0.00141715862645598
"9078","PRNP","MARCH5",0.0397070783268804,8.24961634850562e-06
"9079","PRNP","IDE",0.0147643260712775,0.0974622397603105
"9080","PRNP","KIF11",0.00287760979733523,0.746701043220114
"9081","PRNP","HHEX",-0.0138231008540668,0.120752938769031
"9082","PRNP","EXOC6",0.00893159246766292,0.316088126875619
"9083","PRNP","MYOF",0.0441760320081975,7.01767640726029e-07
"9084","PRNP","CEP55",-0.00458295119450136,0.606967413801396
"9085","PRNP","FFAR4",0.00283726880981034,0.750132757502969
"9086","PRNP","FRA10AC1",0.0520503941188415,5.02756025641429e-09
"9087","PRNP","LGI1",0.0472325186334176,1.1299346739759e-07
"9088","PRNP","SLC35G1",0.000264284963910329,0.976334904865006
"9089","PRNP","PLCE1",0.00890460388291149,0.317552721742184
"9090","PRNP","NOC3L",0.0304311683694734,0.000634367828734228
"9091","PRNP","TBC1D12",0.0315791250237891,0.000391986224125015
"9092","PRNP","HELLS",-0.0356007234607745,6.40960293072299e-05
"9093","PRNP","PDLIM1",0.113957876079927,1.07410137424497e-37
"9094","PRNP","SORBS1",0.106222898268409,5.99525684173142e-33
"9095","PRNP","ALDH18A1",0.0098228701496288,0.270211596437807
"9096","PRNP","TCTN3",0.0792828648251597,4.96781110235282e-19
"9097","PRNP","ENTPD1",-0.00663272271284925,0.456583022837814
"9098","PRNP","ENTPD1-AS1",0.00541026986671997,0.543672022427953
"9099","PRNP","CCNJ",0.0163152216008337,0.0670420615910326
"9100","PRNP","ZNF518A",0.0138030731930069,0.121292152875601
"9101","PRNP","BLNK",-0.0117538089112198,0.18705920957089
"9102","PRNP","TM9SF3",0.0388251215923491,1.30363962369964e-05
"9103","PRNP","PIK3AP1",0.000132514458637641,0.988132841650216
"9104","PRNP","LCOR",-0.00985066242010741,0.268858503338479
"9105","PRNP","C10orf12",0.0156454172654095,0.0790548325845608
"9106","PRNP","RP11-175O19.4",0.0124945655703276,0.160771134587443
"9107","PRNP","ARHGAP19",0.0280707528741439,0.00162507834620812
"9108","PRNP","FRAT1",0.0129668115195014,0.145532127509887
"9109","PRNP","FRAT2",0.0105471006568365,0.236463907633529
"9110","PRNP","RRP12",0.0429679314432389,1.39947414488911e-06
"9111","PRNP","PGAM1",0.125651153466178,1.62881462312197e-45
"9112","PRNP","EXOSC1",0.0323308757187902,0.000283569895228428
"9113","PRNP","ZDHHC16",0.0267371240176996,0.00268571311611492
"9114","PRNP","MMS19",0.0581122921142608,6.65570859560117e-11
"9115","PRNP","UBTD1",0.0399577419381966,7.23109992589704e-06
"9116","PRNP","HOGA1",0.0362190615267346,4.76893367163273e-05
